survey_year	n_nh4	type
2023	0.1510053	Measured
1996	0.1187760	Simulated
1996	0.1106532	Simulated
1996	0.0571410	Simulated
1996	0.0609084	Simulated
1996	0.1227618	Simulated
1996	0.0561540	Simulated
1996	0.1078224	Simulated
1996	0.1738212	Simulated
1996	0.1200024	Simulated
1996	0.1260924	Simulated
1996	0.1007748	Simulated
1996	0.2074044	Simulated
1997	0.1224384	Simulated
1997	0.1108044	Simulated
1997	0.0973098	Simulated
1997	0.0830340	Simulated
1997	0.0661920	Simulated
1997	0.1263612	Simulated
1997	0.0843444	Simulated
1997	0.1634346	Simulated
1997	0.2131584	Simulated
1997	0.3421656	Simulated
1997	0.4110246	Simulated
1997	0.4616136	Simulated
1998	0.1722168	Simulated
1998	0.1189986	Simulated
1998	0.0886620	Simulated
1998	0.0767970	Simulated
1998	0.0698712	Simulated
1998	0.1204224	Simulated
1998	0.0734832	Simulated
1998	0.1694742	Simulated
1998	0.1618428	Simulated
1998	0.2683716	Simulated
1998	0.2253636	Simulated
1999	0.0833868	Simulated
1999	0.0958398	Simulated
1999	0.0563052	Simulated
1999	0.0547344	Simulated
1999	0.0571242	Simulated
1999	0.0552888	Simulated
1999	0.0494046	Simulated
1999	0.0809760	Simulated
1999	0.0925386	Simulated
1999	0.0603708	Simulated
1999	0.0952392	Simulated
1999	0.0906192	Simulated
2000	0.1148910	Simulated
2000	0.0360444	Simulated
2000	0.0636930	Simulated
2000	0.0562170	Simulated
2000	0.0639492	Simulated
2000	0.0684516	Simulated
2000	0.0799176	Simulated
2000	0.0834708	Simulated
2000	0.0807534	Simulated
2000	0.0668388	Simulated
2000	0.0968268	Simulated
2001	0.1145256	Simulated
2001	0.1083516	Simulated
2001	0.0460572	Simulated
2001	0.0595854	Simulated
2001	0.0540792	Simulated
2001	0.0745080	Simulated
2001	0.0769608	Simulated
2001	0.1003632	Simulated
2001	0.0994560	Simulated
2001	0.0714714	Simulated
2001	0.2795226	Simulated
2001	1.3481748	Simulated
2002	0.0845964	Simulated
2002	0.3201996	Simulated
2002	0.0502026	Simulated
2002	0.0423234	Simulated
2002	0.0449820	Simulated
2002	0.0446922	Simulated
2002	0.0494004	Simulated
2002	0.0617232	Simulated
2002	0.0540036	Simulated
2002	0.0532098	Simulated
2002	0.0638106	Simulated
2003	0.0789390	Simulated
2003	0.0928200	Simulated
2003	0.0571746	Simulated
2003	0.0522858	Simulated
2003	0.0613494	Simulated
2003	0.0392532	Simulated
2003	0.0432348	Simulated
2003	0.0525462	Simulated
2003	0.0531216	Simulated
2003	0.0482958	Simulated
2003	0.0775572	Simulated
2003	0.1126524	Simulated
2004	0.3865596	Simulated
2004	0.6629574	Simulated
2004	0.0603036	Simulated
2004	0.0457212	Simulated
2004	0.0567756	Simulated
2004	0.0629370	Simulated
2004	0.0666624	Simulated
2004	0.0776538	Simulated
2004	0.0552342	Simulated
2004	0.0370230	Simulated
2004	0.0407526	Simulated
2005	0.0288036	Simulated
2005	0.5295276	Simulated
2005	1.1583138	Simulated
2005	0.0661290	Simulated
2005	0.0394968	Simulated
2005	0.0528360	Simulated
2005	0.0518322	Simulated
2005	0.0583254	Simulated
2005	0.0684852	Simulated
2005	0.0325962	Simulated
2005	0.0606942	Simulated
2005	0.5023872	Simulated
2006	0.0399210	Simulated
2006	2.6226648	Simulated
2006	0.0401478	Simulated
2006	0.0371406	Simulated
2006	0.0483924	Simulated
2006	0.0408744	Simulated
2006	0.0522564	Simulated
2006	0.0610050	Simulated
2006	0.0827064	Simulated
2006	0.0410004	Simulated
2006	0.7755888	Simulated
2007	0.3135342	Simulated
2007	1.3076028	Simulated
2007	0.0213738	Simulated
2007	0.0424368	Simulated
2007	0.0428988	Simulated
2007	0.0393036	Simulated
2007	0.0502656	Simulated
2007	0.0570570	Simulated
2007	0.0752850	Simulated
2007	0.0523782	Simulated
2007	0.0555534	Simulated
2007	0.2064510	Simulated
2008	0.0456204	Simulated
2008	0.0399000	Simulated
2008	0.0441756	Simulated
2008	0.0504882	Simulated
2008	0.0585984	Simulated
2008	0.0463722	Simulated
2008	0.0553476	Simulated
2008	0.0682038	Simulated
2008	0.0849954	Simulated
2008	0.0417186	Simulated
2008	0.2172870	Simulated
2009	0.0524454	Simulated
2009	0.0668682	Simulated
2009	0.0286650	Simulated
2009	0.0501606	Simulated
2009	0.0448392	Simulated
2009	0.0394128	Simulated
2009	0.0617106	Simulated
2009	0.0633612	Simulated
2009	0.0640248	Simulated
2009	0.0696318	Simulated
2009	0.0719628	Simulated
2009	0.5594484	Simulated
2010	0.0518154	Simulated
2010	0.0503244	Simulated
2010	0.0431592	Simulated
2010	0.0871290	Simulated
2010	0.0442512	Simulated
2010	0.0565740	Simulated
2010	0.0581406	Simulated
2010	0.0603834	Simulated
2010	0.0667590	Simulated
2010	0.0468258	Simulated
2010	0.0870072	Simulated
2010	0.1677732	Simulated
2011	0.0617274	Simulated
2011	0.0311010	Simulated
2011	0.0516096	Simulated
2011	0.0482202	Simulated
2011	0.0504462	Simulated
2011	0.0518322	Simulated
2011	0.0715344	Simulated
2011	0.0725928	Simulated
2011	0.0729078	Simulated
2011	0.0742560	Simulated
2011	0.1321572	Simulated
2012	0.3239712	Simulated
2012	0.0725970	Simulated
2012	0.0331086	Simulated
2012	0.0635586	Simulated
2012	0.0563010	Simulated
2012	0.0729834	Simulated
2012	0.1135974	Simulated
2012	0.0838488	Simulated
2012	0.0685776	Simulated
2012	0.0616518	Simulated
2012	0.0778092	Simulated
2012	1.2849690	Simulated
2013	1.5402156	Simulated
2013	0.2235366	Simulated
2013	0.0533946	Simulated
2013	0.0588798	Simulated
2013	0.0690228	Simulated
2013	0.0773304	Simulated
2013	0.1706838	Simulated
2013	0.0909300	Simulated
2013	0.0897288	Simulated
2013	0.0748062	Simulated
2013	1.6669926	Simulated
2014	1.0564764	Simulated
2014	0.0683214	Simulated
2014	0.0435414	Simulated
2014	0.1015980	Simulated
2014	0.0684810	Simulated
2014	0.0683256	Simulated
2014	0.0693588	Simulated
2014	0.0951930	Simulated
2014	0.0991830	Simulated
2014	0.1035048	Simulated
2014	0.0920094	Simulated
2014	0.0882210	Simulated
2015	0.1033284	Simulated
2015	0.0919842	Simulated
2015	0.0828786	Simulated
2015	0.0564522	Simulated
2015	0.0878472	Simulated
2015	0.0676284	Simulated
2015	0.1351812	Simulated
2015	0.1128876	Simulated
2015	0.1082424	Simulated
2015	0.0835590	Simulated
2015	0.1079442	Simulated
2016	0.0743652	Simulated
2016	0.0559104	Simulated
2016	0.0341670	Simulated
2016	0.0312060	Simulated
2016	0.0800016	Simulated
2016	0.0825006	Simulated
2016	0.0874020	Simulated
2016	0.1608474	Simulated
2016	0.1078434	Simulated
2016	0.1652616	Simulated
2016	0.0903546	Simulated
2016	0.0770532	Simulated
2017	0.0663012	Simulated
2017	0.0724290	Simulated
2017	0.0591864	Simulated
2017	0.0607908	Simulated
2017	0.0859782	Simulated
2017	0.0958230	Simulated
2017	0.1491336	Simulated
2017	0.0960204	Simulated
2017	0.0969318	Simulated
2017	0.0850122	Simulated
2017	0.1887984	Simulated
2018	0.0831096	Simulated
2018	0.0952224	Simulated
2018	0.0586866	Simulated
2018	0.0747054	Simulated
2018	0.0691068	Simulated
2018	0.0836136	Simulated
2018	0.0931224	Simulated
2018	0.1180536	Simulated
2018	0.1249752	Simulated
2018	0.1191036	Simulated
2018	0.2671704	Simulated
2018	0.1129002	Simulated
2019	0.1050882	Simulated
2019	0.1169784	Simulated
2019	0.0592956	Simulated
2019	0.0652806	Simulated
2019	0.0634956	Simulated
2019	0.0821226	Simulated
2019	0.0606984	Simulated
2019	0.0667044	Simulated
2019	0.1287006	Simulated
2019	0.1253280	Simulated
2019	0.1649970	Simulated
2020	0.1031310	Simulated
2020	0.1054074	Simulated
2020	0.1091958	Simulated
2020	0.1804110	Simulated
2020	0.0580398	Simulated
2020	0.2076732	Simulated
2020	0.0950292	Simulated
2020	0.1157814	Simulated
2020	0.1021314	Simulated
2020	0.0756840	Simulated
2020	0.1183644	Simulated
2020	0.2348304	Simulated
2021	0.1078434	Simulated
2021	0.0951762	Simulated
2021	0.1282848	Simulated
2021	0.0877170	Simulated
2021	0.0832692	Simulated
2021	0.0722274	Simulated
2021	0.0904428	Simulated
2021	0.1649970	Simulated
2021	0.3438666	Simulated
2021	0.1552362	Simulated
2021	0.2027508	Simulated
2022	0.1446900	Simulated
2022	0.1758372	Simulated
2022	0.2129820	Simulated
2022	0.1398180	Simulated
2022	0.1119174	Simulated
2022	0.0846636	Simulated
2022	0.1293306	Simulated
2022	0.2883552	Simulated
2022	0.2508912	Simulated
2022	0.1777692	Simulated
2022	0.1863918	Simulated
2022	0.9137310	Simulated
2023	0.2062368	Simulated
2023	0.1341186	Simulated
2023	0.1287678	Simulated
2023	0.1175286	Simulated
2023	0.0724542	Simulated
2023	0.0681492	Simulated
2023	0.0860286	Simulated
2023	0.2156532	Simulated
2023	0.1434426	Simulated
2023	0.1092840	Simulated
2023	0.2250318	Simulated
2023	0.1987692	Simulated
1996	0.8977374	Simulated_stat
1996	0.0140448	Simulated_stat
1996	0.0223188	Simulated_stat
1996	0.1040340	Simulated_stat
1996	0.0458640	Simulated_stat
1996	0.0635838	Simulated_stat
1996	0.1255128	Simulated_stat
1996	0.1317162	Simulated_stat
1996	0.1365210	Simulated_stat
1996	0.1163400	Simulated_stat
1996	0.0605766	Simulated_stat
1996	0.0626346	Simulated_stat
1997	0.6683460	Simulated_stat
1997	2.0936076	Simulated_stat
1997	1.8846282	Simulated_stat
1997	1.6483908	Simulated_stat
1997	0.1361850	Simulated_stat
1997	0.0343140	Simulated_stat
1997	0.0364098	Simulated_stat
1997	0.1265502	Simulated_stat
1997	0.1338834	Simulated_stat
1997	0.1425858	Simulated_stat
1997	0.1282134	Simulated_stat
1997	0.0746298	Simulated_stat
1998	0.0506856	Simulated_stat
1998	0.4109784	Simulated_stat
1998	1.3617282	Simulated_stat
1998	0.2569938	Simulated_stat
1998	0.0110460	Simulated_stat
1998	0.0660366	Simulated_stat
1998	0.0338016	Simulated_stat
1998	0.0392784	Simulated_stat
1998	0.1238958	Simulated_stat
1998	0.1335390	Simulated_stat
1998	0.1408638	Simulated_stat
1998	0.1356936	Simulated_stat
1999	0.0616602	Simulated_stat
1999	0.0660156	Simulated_stat
1999	0.5435682	Simulated_stat
1999	1.1873568	Simulated_stat
1999	0.0707448	Simulated_stat
1999	0.0111972	Simulated_stat
1999	0.0608286	Simulated_stat
1999	0.0305004	Simulated_stat
1999	0.0543774	Simulated_stat
1999	0.1232574	Simulated_stat
1999	0.1360380	Simulated_stat
1999	0.1387554	Simulated_stat
2000	0.1142778	Simulated_stat
2000	0.0587664	Simulated_stat
2000	0.0711942	Simulated_stat
2000	0.8684676	Simulated_stat
2000	0.9945222	Simulated_stat
2000	0.2165142	Simulated_stat
2000	0.0114030	Simulated_stat
2000	0.0561708	Simulated_stat
2000	0.0341460	Simulated_stat
2000	0.0488754	Simulated_stat
2000	0.1230474	Simulated_stat
2000	0.1340640	Simulated_stat
2001	0.1376718	Simulated_stat
2001	0.1136898	Simulated_stat
2001	0.0440202	Simulated_stat
2001	0.0792204	Simulated_stat
2001	1.1368686	Simulated_stat
2001	1.2866112	Simulated_stat
2001	0.4248342	Simulated_stat
2001	0.0101640	Simulated_stat
2001	0.0517314	Simulated_stat
2001	0.0290892	Simulated_stat
2001	0.0332850	Simulated_stat
2001	0.1270416	Simulated_stat
2002	0.1400448	Simulated_stat
2002	0.1377138	Simulated_stat
2002	0.0950082	Simulated_stat
2002	0.0343098	Simulated_stat
2002	0.1119678	Simulated_stat
2002	1.2496260	Simulated_stat
2002	1.4555142	Simulated_stat
2002	0.5995962	Simulated_stat
2002	0.0141666	Simulated_stat
2002	0.0525378	Simulated_stat
2002	0.0244146	Simulated_stat
2002	0.0373044	Simulated_stat
2003	0.1323924	Simulated_stat
2003	0.1414392	Simulated_stat
2003	0.1362438	Simulated_stat
2003	0.0908754	Simulated_stat
2003	0.0306264	Simulated_stat
2003	0.1274910	Simulated_stat
2003	0.9031974	Simulated_stat
2003	1.4483112	Simulated_stat
2003	0.6443640	Simulated_stat
2003	0.0108024	Simulated_stat
2003	0.0404586	Simulated_stat
2003	0.0248766	Simulated_stat
2004	0.0367794	Simulated_stat
2004	0.1358364	Simulated_stat
2004	0.1403598	Simulated_stat
2004	0.1432032	Simulated_stat
2004	0.0967302	Simulated_stat
2004	0.0282198	Simulated_stat
2004	0.3297588	Simulated_stat
2004	1.1204592	Simulated_stat
2004	1.3402494	Simulated_stat
2004	0.5206068	Simulated_stat
2004	0.0159894	Simulated_stat
2004	0.0443436	Simulated_stat
2005	0.0303114	Simulated_stat
2005	0.0490056	Simulated_stat
2005	0.1355844	Simulated_stat
2005	0.1406706	Simulated_stat
2005	0.1393770	Simulated_stat
2005	0.0964446	Simulated_stat
2005	0.0240828	Simulated_stat
2005	0.3640350	Simulated_stat
2005	1.7423868	Simulated_stat
2005	1.3061832	Simulated_stat
2005	0.4017552	Simulated_stat
2005	0.0148638	Simulated_stat
2006	0.0366072	Simulated_stat
2006	0.0292740	Simulated_stat
2006	0.0547092	Simulated_stat
2006	0.1406874	Simulated_stat
2006	0.1409520	Simulated_stat
2006	0.1389528	Simulated_stat
2006	0.1017996	Simulated_stat
2006	0.0253680	Simulated_stat
2006	0.4186056	Simulated_stat
2006	1.8229932	Simulated_stat
2006	1.1892594	Simulated_stat
2006	0.7612248	Simulated_stat
2007	0.0597324	Simulated_stat
2007	0.0365694	Simulated_stat
2007	0.0235788	Simulated_stat
2007	0.0642306	Simulated_stat
2007	0.1402926	Simulated_stat
2007	0.1423590	Simulated_stat
2007	0.1309266	Simulated_stat
2007	0.1103256	Simulated_stat
2007	0.0373758	Simulated_stat
2007	0.4950204	Simulated_stat
2007	1.7166576	Simulated_stat
2007	1.1365578	Simulated_stat
2007	0.5998188	Simulated_stat
2008	0.1002498	Simulated_stat
2008	0.0304038	Simulated_stat
2008	0.0233730	Simulated_stat
2008	0.0727566	Simulated_stat
2008	0.1268904	Simulated_stat
2008	0.1470042	Simulated_stat
2008	0.1177848	Simulated_stat
2008	0.0813876	Simulated_stat
2008	0.0382662	Simulated_stat
2008	0.7071834	Simulated_stat
2008	1.8326490	Simulated_stat
2008	1.1295816	Simulated_stat
2008	0.3552276	Simulated_stat
2009	0.1105020	Simulated_stat
2009	0.0327474	Simulated_stat
2009	0.0223986	Simulated_stat
2009	0.0714798	Simulated_stat
2009	0.1108464	Simulated_stat
2009	0.1432326	Simulated_stat
2009	0.1194858	Simulated_stat
2009	0.0735630	Simulated_stat
2009	0.0325836	Simulated_stat
2009	0.7919604	Simulated_stat
2009	1.8912306	Simulated_stat
2009	2.6174358	Simulated_stat
2009	2.2051092	Simulated_stat
2010	0.0169638	Simulated_stat
2010	0.0527016	Simulated_stat
2010	0.0265062	Simulated_stat
2010	0.1077594	Simulated_stat
2010	0.0631428	Simulated_stat
2010	0.0587916	Simulated_stat
2010	0.0575358	Simulated_stat
2010	0.0241122	Simulated_stat
2010	0.0831222	Simulated_stat
2010	0.6296682	Simulated_stat
2010	2.2132950	Simulated_stat
2011	2.9675226	Simulated_stat
2011	1.9206432	Simulated_stat
2011	0.0154602	Simulated_stat
2011	0.0860496	Simulated_stat
2011	0.0207900	Simulated_stat
2011	0.0479094	Simulated_stat
2011	0.0577710	Simulated_stat
2011	0.0440034	Simulated_stat
2011	0.0319284	Simulated_stat
2011	0.0305214	Simulated_stat
2011	0.0240156	Simulated_stat
2011	0.9784110	Simulated_stat
2011	1.9579098	Simulated_stat
2012	0.1430016	Simulated_stat
2012	0.0473382	Simulated_stat
2012	0.0793632	Simulated_stat
2012	0.0888258	Simulated_stat
2012	0.0426762	Simulated_stat
2012	0.0456834	Simulated_stat
2012	0.0799092	Simulated_stat
2012	0.1438416	Simulated_stat
2012	0.1149918	Simulated_stat
2012	0.0623994	Simulated_stat
2012	0.0442680	Simulated_stat
2012	0.5446140	Simulated_stat
2013	0.2490600	Simulated_stat
2013	0.3121902	Simulated_stat
2013	0.4506852	Simulated_stat
2013	0.0326886	Simulated_stat
2013	0.0169218	Simulated_stat
2013	0.0993594	Simulated_stat
2013	0.0463428	Simulated_stat
2013	0.0438900	Simulated_stat
2013	0.0757344	Simulated_stat
2013	0.1073856	Simulated_stat
2013	0.0397278	Simulated_stat
2014	0.1157394	Simulated_stat
2014	0.2709210	Simulated_stat
2014	0.5269698	Simulated_stat
2014	0.1775844	Simulated_stat
2014	0.1261176	Simulated_stat
2014	0.0338016	Simulated_stat
2014	0.0367374	Simulated_stat
2014	0.0205170	Simulated_stat
2014	0.1396290	Simulated_stat
2014	0.1412040	Simulated_stat
2014	0.0719250	Simulated_stat
2014	0.0592326	Simulated_stat
2014	0.0190680	Simulated_stat
2015	0.1601334	Simulated_stat
2015	1.2318054	Simulated_stat
2015	1.7550456	Simulated_stat
2015	2.2592766	Simulated_stat
2015	0.0511392	Simulated_stat
2015	0.0132216	Simulated_stat
2015	0.0225330	Simulated_stat
2015	0.3608892	Simulated_stat
2015	0.0442722	Simulated_stat
2015	0.1416786	Simulated_stat
2015	0.0935172	Simulated_stat
2015	0.0567714	Simulated_stat
2016	0.0276906	Simulated_stat
2016	0.0316302	Simulated_stat
2016	0.0544782	Simulated_stat
2016	0.0253344	Simulated_stat
2016	0.0560868	Simulated_stat
2016	0.1061004	Simulated_stat
2016	0.1819356	Simulated_stat
2016	0.0264180	Simulated_stat
2016	0.0448224	Simulated_stat
2016	0.0820050	Simulated_stat
2017	0.1142862	Simulated_stat
2017	0.0279846	Simulated_stat
2017	0.0183834	Simulated_stat
2017	0.0192696	Simulated_stat
2017	0.1846152	Simulated_stat
2017	1.5316224	Simulated_stat
2017	0.1382892	Simulated_stat
2017	0.0530040	Simulated_stat
2017	0.1952454	Simulated_stat
2017	0.0163506	Simulated_stat
2017	0.0448392	Simulated_stat
2017	0.0358806	Simulated_stat
2017	0.2950626	Simulated_stat
2018	0.0866628	Simulated_stat
2018	0.0578592	Simulated_stat
2018	0.0883764	Simulated_stat
2018	0.0534954	Simulated_stat
2018	0.0829290	Simulated_stat
2018	1.3619088	Simulated_stat
2018	0.2364810	Simulated_stat
2018	0.1074612	Simulated_stat
2019	0.0876498	Simulated_stat
2019	0.2480100	Simulated_stat
2019	0.0172620	Simulated_stat
2019	0.1084440	Simulated_stat
2019	0.0438564	Simulated_stat
2019	0.0957432	Simulated_stat
2019	0.0583842	Simulated_stat
2019	0.0235116	Simulated_stat
2019	0.0201012	Simulated_stat
2019	0.3410358	Simulated_stat
2020	0.9655380	Simulated_stat
2020	0.0123732	Simulated_stat
2020	0.0090762	Simulated_stat
2020	0.0103530	Simulated_stat
2020	0.0431424	Simulated_stat
2020	0.0241668	Simulated_stat
2020	0.0678930	Simulated_stat
2020	0.1166718	Simulated_stat
2020	0.2314326	Simulated_stat
2020	0.0328230	Simulated_stat
2020	0.0476784	Simulated_stat
2021	0.0393540	Simulated_stat
2021	0.1504524	Simulated_stat
2021	2.5857048	Simulated_stat
2021	0.0993972	Simulated_stat
2021	0.7776762	Simulated_stat
2021	0.0542388	Simulated_stat
2021	0.0468216	Simulated_stat
2021	0.0163506	Simulated_stat
2021	0.0735840	Simulated_stat
2021	0.0351204	Simulated_stat
2021	0.1629222	Simulated_stat
2022	0.0323400	Simulated_stat
2022	0.0275478	Simulated_stat
2022	0.0182448	Simulated_stat
2022	0.5310144	Simulated_stat
2022	2.4549882	Simulated_stat
2022	0.6837432	Simulated_stat
2022	0.0239232	Simulated_stat
2022	0.0228102	Simulated_stat
